listing_id,update_time,listing_name,location_address,orgnization,orgnization_1,orgnization_2,orgnization_3,orgnization_4,orgnization_888,orgnization_1_desc,orgnization_2_desc,orgnization_3_desc,orgnization_4_desc,orgnization_other_desc,diversegroup,diversegroup_1,diversegroup_2,diversegroup_3,diversegroup_4,diversegroup_5,diversegroup_6,diversegroup_888,diversegroup_other_desc,listing_desc,location_x,location_y,location_desc,facilities,facilities_1,facilities_2,facilities_3,facilities_4,facilities_5,facilities_6,facilities_7,facilities_8,facilities_888,facilities_other_desc,services,services_1,services_2,services_3,services_4,services_5,services_888,services_other_desc,nearbylodging_type,nearbylodging_type_1,nearbylodging_type_2,nearbylodging_type_3,nearbylodging_type_4,nearbylodging_type_5,nearbylodging_type_6,nearbylodging_type_888,nearbylodging_type_other_desc,specialproductionmethods,specialproductionmethods_1,specialproductionmethods_2,specialproductionmethods_3,specialproductionmethods_4,specialproductionmethods_5,specialproductionmethods_6,specialproductionmethods_7,specialproductionmethods_8,specialproductionmethods_9,specialproductionmethods_10,specialproductionmethods_11,specialproductionmethods_12,specialproductionmethods_13,specialproductionmethods_14,specialproductionmethods_888,specialproductionmethods_other_desc,saleschannel_onlineorder,saleschannel_onlineorder_1,saleschannel_onlineorder_2,saleschannel_onlineorder_3,saleschannel_onlineorder_888,saleschannel_onlineorder_2_desc,saleschannel_onlineorder_3_desc,saleschannel_onlineorder_other_desc,saleschannel_phoneorder,saleschannel_csaorder,saleschannel_csaorder_1,saleschannel_csaorder_2,saleschannel_csaorder_3,saleschannel_csaorder_1_desc,saleschannel_csaorder_2_desc,saleschannel_csaorder_3_desc,saleschannel_deliverymethod,saleschannel_deliverymethod_1,saleschannel_deliverymethod_2,saleschannel_deliverymethod_3,saleschannel_deliverymethod_2_desc,acceptedpayment,acceptedpayment_1,acceptedpayment_2,acceptedpayment_3,acceptedpayment_4,acceptedpayment_5,acceptedpayment_6,acceptedpayment_7,acceptedpayment_888,acceptedpayment_7_desc,acceptedpayment_other_desc,FNAP,FNAP_1,FNAP_2,FNAP_3,FNAP_888,FNAP_3_desc,FNAP_other_desc,qualify_csa,webscripting,bulktable_id,bulktable_row_id
1105,"2022-04-26 13:57:59","The Silo House At Laughing Llama Farm","Deer Creek Road, Troy, TX, USA",,0,0,0,0,0,,,,,,"Women-Owned Business;",0,0,1,0,0,0,0,,"Enjoy The Silo House At Laughing Llama farm, secluded and private,  conveniently located within 20 minutes to everything Waco, Temple &  Belton have to offer.  The Silo House is a renovated grain bin moved  from a family farm 50 miles away to it\'s current location, The Laughing  Llama Farm in Troy.  The Silo House has an upstairs loft with a queen  sized bed & a queen sofa sleeper downstairs with a full bathroom  with shower downstairs - all making up a little over 600 square feet of  renovated modern artistic eclectic charm inside of a one of a kind silo  house.  There is a private outdoor shower under the stars.  Sit in the  rocking chairs by the chiminea on the front porch, grill steaks on the outdoor charcoal grill and watch the sun set over our little piece of Heaven.  Bring your own rods  and lures and fish in our pond or spend the morning watching the llamas  and the sheep graze while enjoying your coffee.  Private farm experiences and llama walks are available by appointment.",-97.24059299999999,31.214426,,"Gift shop;Vacation Rental - The Silo House At Laughing Llama Farm;",0,0,0,0,0,0,0,1,1,"Vacation Rental - The Silo House At Laughing Llama Farm","Farm Experiences and llama walks by appointment;",0,0,0,0,0,1,"Farm Experiences and llama walks by appointment",,0,0,0,0,0,0,0,,"Non-Certified, but Practicing Organic;Non-GMO;No hormones;No pesticides;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,,"Through farm’s website;",1,0,0,0,,,,Yes;,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,"Debit card/Credit card;",0,0,0,0,0,1,0,0,,,,0,0,0,0,,,,,,
1103,"2022-04-26 10:36:07","Heritage Farm Alpacas & Events","4175 N 1200 W, Flora, IN 46929","Farm Stay USA, Alpaca Owners Association, Suri Network;Indiana Alpaca Association;",1,0,1,0,0,"Farm Stay USA, Alpaca Owners Association, Suri Network",,"Indiana Alpaca Association",,,,0,0,0,0,0,0,0,,"We think of our farm as a little bit of ‘heaven on earth’ and we love to share it with others. Heritage Farm is a working alpaca farm with over 50 alpacas you can watch and interact with. Also residing on the farm are a flock of chickens and several goats. Make friends with our black Labrador, Juno anda few barn cats.
​
Our farm stay accommodations include a beautiful, well-appointed 3-bedroom guest house, a rustic 1850\'s log cabin and a suspended tree house tent! Or, you can just bring your own tent or RV. You choose your level of comfort and adventure!

If you want, you can help with the daily chores of feeding the alpacas and collecting eggs. After that, explore the big red barn that was selected as one of the top-ten Bicentennial barns in the state. Roam around the 120 acre homestead, woods and creek and soak in the sights, sounds and smells of the farm.",,,"Heritage Farm is located in north western Howard County","Parking lot;Public toilets;Hand washing stations;Banquet facilities;Meeting facilities;Picnic areas;Gift shop;",1,1,1,0,1,1,1,1,0,,"Packaging purchased items;Shipping to homes;",1,1,0,0,0,0,,"Bed and breakfast;Campsites/campground;Cabin;Rent a room in a farm house/building;",0,1,1,1,1,0,0,,"Pasture-raised/free-range animals;",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,"Through farm’s website;",1,0,0,0,,,,Yes;,,0,0,0,,,,"On-farm pickups/roadside stands;Delivery to customers' home;",1,0,1,,"Cash;Personal Checks;Debit card/Credit card;",0,0,1,1,0,1,0,0,,,,0,0,0,0,,,,,,
1104,"2022-04-26 13:33:41","Prairie Wind Farm","4507 Havemann Rd, Carmine TX   78932","Farm Stay USA;Round Top Area Chamber of Commerce, Washington County Chamber of Commerce, Fayette County Tourism Association;",1,0,0,1,0,"Farm Stay USA",,,"Round Top Area Chamber of Commerce, Washington County Chamber of Commerce, Fayette County Tourism Association",,,0,0,0,0,0,0,0,,"Prairie Wind Farm is a small family-owned business located on the rolling prairie of central Texas. It is a diversified farm with cattle, chickens, rabbits, and bed and breakfast accommodations. Guests are encouraged to tour the farm and participate in activities occurring during their stay.",,,,"Parking lot;Public toilets;Lodging/Bed and Breakfast;",1,1,0,0,0,0,0,0,1,"Lodging/Bed and Breakfast","Farm tours for guests of B&B;",0,0,0,0,0,1,"Farm tours for guests of B&B","Bed and breakfast;Rent a room in a farm house/building;",0,1,0,0,1,0,0,,"No antibiotics;Non-GMO;No hormones;Pasture-raised/free-range animals;Humane treatment of animals;",0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,,"Reservations for the B&B may be made through the website;",0,0,0,1,,,"Reservations for the B&B may be made through the website",Yes;,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,"Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;",0,0,1,1,1,1,0,0,,,,0,0,0,0,,,,,,
1106,"2022-04-26 16:26:53","The Inn at East Hill Farm","460 Monadnock Street, Troy, NH, USA","Farm Stay USA;Monadnock Travel Council, Greater Keene and Peterborough Chamber of Commerce;",1,0,0,1,0,"Farm Stay USA",,,"Monadnock Travel Council, Greater Keene and Peterborough Chamber of Commerce",,"Women-Owned Business;",0,0,1,0,0,0,0,,"The Inn at East Hill Farm is a working farm and family vacation resort located at the foot of Mt. Monadnock in southern NH. Milk a cow, collect chicken eggs, ride a horse and feast on delicious homemade meals.",-72.1445304,42.8390148,,"Parking lot;Hand washing stations;Banquet facilities;Meeting facilities;Gift shop;Indoor and outdoor pools, pond with boats, recreation program, ping pong, hiking trails, skating rink;",1,0,1,0,1,1,0,1,1,"Indoor and outdoor pools, pond with boats, recreation program, ping pong, hiking trails, skating rink",,0,0,0,0,0,0,,"Overnight accommodations available on site;",0,0,0,0,0,0,1,"Overnight accommodations available on site","Pasture-raised/free-range animals;Humane treatment of animals;",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,0,0,0,0,,,,Yes;,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,"Cash;Personal Checks;Debit card/Credit card;",0,0,1,1,0,1,0,0,,,,0,0,0,0,,,,,,
1108,"2022-05-01 19:49:05","New Day Dairy GuestBarn","31000 175th St, Clarksville, IA, USA","FarmStay USA;Midwest Dairy, Prairie Farms Cooperative;Iowa Farm Bureau;Waverly Chamber of Commerce;",1,1,1,1,0,"FarmStay USA","Midwest Dairy, Prairie Farms Cooperative","Iowa Farm Bureau","Waverly Chamber of Commerce",,,0,0,0,0,0,0,0,,"#sleepwiththecows at New Day Dairy\'s GuestBarn. Experience 24/7 cow gazing out our two large loft windows directly into the barn.  With three bedrooms each with their own private bathroom you\'re family will have plenty of space. Every stay comes with our complimentary Intro & Farewell Tours where you can be up close with the cows, calves, and see Rita the Robot milking the cows! Head to NE Iowa for New Adventures, Authentic Cows, and Comfy Beds!",-92.61398779999999,42.7953704,,"Parking lot;",1,0,0,0,0,0,0,0,0,,"Overnight Accomodations;",0,0,0,0,0,1,"Overnight Accomodations","Bed and breakfast;",0,1,0,0,0,0,0,,"Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,"Through farm’s website;",1,0,0,0,,,,Yes;,,0,0,0,,,,,0,0,0,,"Cash;Debit card/Credit card;",0,0,1,0,0,1,0,0,,,,0,0,0,0,,,,,,
1112,"2022-06-23 19:59:32","Bellinger's Orchard LLC",,"NAFDMA;New York Apple Association, New York Farm Bureau;International Fruit Tree Association;",1,0,1,0,1,NAFDMA,,"New York Apple Association, New York Farm Bureau",,"International Fruit Tree Association",,0,0,0,0,0,0,0,,"Our 300 acre farm offers PYO sweet & tart cherries, apples (over 50 varieties!), peaches, nectarines, pears, plums, pumpkins, and a challenging 5-acre corn maze with a scavenger hunt within! Our new farm market offers local fruits and vegetables, local honey, jams, fresh sweet cider, fudge, an on-site bakery, gifts by local artisans, and more.  Also offered are school and group tours (by reservation), 2 picnic areas,  and hayrides on the fall weekends.",,,,"Hand washing stations;Picnic areas;Porta Potty;",0,0,1,0,0,0,1,0,1,"Porta Potty","Apples can be shipped starting in November;",0,0,0,0,0,1,"Apples can be shipped starting in November",Hotel/motel;,1,0,0,0,0,0,0,,"Low spray;",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Low spray",,0,0,0,0,,,,Yes;,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,"Cash;Personal Checks;Debit card/Credit card;",0,0,1,1,0,1,0,0,,,WIC;,1,0,0,0,,,,,,
1115,"2022-08-08 12:33:08","Grow it Green Morristown","14 Maple Avenue, Morristown, NJ 07960",,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,"We have many opportunities at The Urban Farm and at our Early Street Community Garden. We are incredibly proud of the work that we do in educating our community and growing food sustainably. In 2021, The Urban Farm grew 30,000 pounds of produce and donated 11,000 pounds to local food pantries. We offer classes and volunteer opportunities for participants of all ages to learn about the benefits to growing your own food.",-74.48210259999999,40.79507470000001,,"Parking lot;Public toilets;Hand washing stations;Picnic areas;",1,1,1,0,0,0,1,0,0,,,0,0,0,0,0,0,,Hotel/motel;,1,0,0,0,0,0,0,,"Non-Certified, but Practicing Organic;No hormones;No pesticides;",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,,,0,0,0,0,,,,;,"Grow it Green CSA;",0,1,0,,"Grow it Green CSA",,"On-farm pickups/roadside stands;",1,0,0,,"Cash;Personal Checks;Debit card/Credit card;",0,0,1,1,0,1,0,0,,,WIC;SNAP;,1,1,0,0,,,,,,
1096,"2022-04-14 11:54:46","Dickie Bros. Orchard, LLC",,"Virginia Horticultural Society, Virginia Grown;",0,0,1,0,0,,,"Virginia Horticultural Society, Virginia Grown",,,"churches, charitable organizations, local food hubs, Lions clubs, ruitan clubs, boy scouts, private schools;",0,0,0,0,0,0,1,"churches, charitable organizations, local food hubs, Lions clubs, ruitan clubs, boy scouts, private schools","7th generation family owned farm, growing tree fruits, berries, vegetable, cattle. Offering pick your own in fall for apples and pumpkins. See website, www.dickiebros.com for full information on varieties and schedules etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,"2022-08-11 15:23:14","Lanni Orchards Inc","294 Chase Rd, Lunenburg, MA, USA","American Flowers Associations;North Central Chamber Commerce;",1,0,0,1,0,"American Flowers Associations",,,"North Central Chamber Commerce",,,,,,,,,,,"Interested in our CSA farm share program email us, and we will send you our CSA farm brochure",-71.74728979999999,42.6066617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,"2022-08-30 18:05:49","Franklinton Farms Weekly Harvest Pack","154 Hawkes Avenue, Columbus, OH, USA",OEFFA;,0,0,1,0,0,,,OEFFA,,,"Women-Owned Business;",0,0,1,0,0,0,0,,"Franklinton Farms is a non-profit urban farm in Columbus, Ohio whose mission is to nourish neighborhood wellbeing and connection through farming, gardening, and education.",-83.0249134,39.9561119,"We are a scattered site Farm. Our main office is 867 West Town St., #A, Columbus, Ohio, 43222. You can park there and make your way to whichever site you are looking for!","Parking lot;Picnic areas;",1,0,0,0,0,0,1,0,0,,,0,0,0,0,0,0,,"Hotel/motel;Bed and breakfast;",1,1,0,0,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;",0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,,https://franklintonfarms.square.site/;,0,1,0,0,https://franklintonfarms.square.site/,,,Yes;,,0,0,0,,,,"On-farm pickups/roadside stands;Delivery to customers' home;",1,0,1,,"Cash;Personal Checks;Debit card/Credit card;",0,0,1,1,0,1,0,0,,,WIC;SNAP;,1,1,0,0,,,,,,
1125,"2022-10-24 15:36:49","Twin Flame Lavender Farm","3849 Monroe Road, Allegan, MI, USA","United States Lavender Growers Association;",1,0,0,0,0,"United States Lavender Growers Association",,,,,"Women-Owned Business;Veteran-Owned Business;",0,0,1,1,0,0,0,,"Imagine walking in an organic lavender farm with the finest therapeutic and culinary Lavendula x angustifolia grown from seed. We grow from seed to ensure that no herbicide, pesticide or fertilizer has ever touched any of our lavender plants. Our lavender farm, \""Twin Flame Lavender Farm,\"" is proud to offer you products to satisfy the lavender aficionado in your life.

All of our product recipes have been created by us. We use the products ourselves and have \""farm friends\"" that test new products for us and provide feedback. We revisit, revise and perfect our recipes with the feedback we receive from our farm friends before we offer the product to the public for purchase! All of our product is curated onsite - no outsourcing.

Classes held year round including lavender crafts and yoga.

Hours vary, check our website before venturing out to our farm!",-85.9214384,42.54461589999999,"GPS will take you into a neighboring subdivision - please look for mailbox numbers on Monroe Rd!  Hours vary, check website for current hours.","Parking lot;Gift shop;",1,0,0,0,0,0,0,1,0,,"Pick-Your-Own harvesting tools;",0,0,1,0,0,0,,"Hotel/motel;Bed and breakfast;Campsites/campground;",1,1,1,0,0,0,0,,"Non-Certified, but Practicing Organic;Non-GMO;No pesticides;",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,"Through farm’s website;",1,0,0,0,,,,;,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,"Barter;Volunteer Work;Cash;Debit card/Credit card;Venmo;",1,1,1,0,0,1,1,0,Venmo,,,0,0,0,0,,,,,,
1126,"2022-10-25 21:51:49","Fable:  From Farm to Table","1311 Kitchawan Road, Ossining, NY, USA",,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,"Fable is a farm and food hub dedicated to sustainable agriculture and education. We believe that through dedication, hard work, and modern technological advancements in agriculture, we can provide the freshest produce all year round without the use of harmful pesticides.
From our farm to your table, Fable’s produce is sustainably grown in the Hudson Valley and truly set the standard of excellence in local fruit vegetable, and egg production.",-73.8140142,41.2116905,"Directions from Taconic North or Southbound:
– Take the Ossining Exit onto Route 134 West. Our farm will be 500 yards on your left. 

Directions from Croton / Ossining:
– Travel on Route 134 East. Our farm will be on your right just before you approach the Taconic. 

Directions from East (Route 100):
– Travel on Route 100 then turn right onto Route 134 West. Our farm is 500 yards after the Taconic on the left-hand side.","Parking lot;Picnic areas;Farm Market;",1,0,0,0,0,0,1,0,1,"Farm Market","Packaging purchased items;Shipping to homes;",1,1,0,0,0,0,,"Hotel/motel;Bed and breakfast;",1,1,0,0,0,0,0,,"Organic (USDA Certified);Non-Certified, but Practicing Organic;No antibiotics;Non-GMO;No hormones;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,,"Through farm’s website;",1,0,0,0,,,,;,,0,0,0,,,,"On-farm pickups/roadside stands;Delivery to customers' home;",1,0,1,,"Cash;Personal Checks;Debit card/Credit card;Apple Pay,Cash App,Google Pay,PayPal,Square Wallet;",0,0,1,1,0,1,1,0,"Apple Pay,Cash App,Google Pay,PayPal,Square Wallet",,WIC;SNAP;,1,1,0,0,,,,,,
1129,"2022-12-09 17:07:37","Our Farm @ Roots Farm","1509 Crane Rd, Waxhaw, NC, USA",,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,,"Intensive, Peri-urban Farm in Union County, NC offering fresh fruit, vegetables, herbs, cut flowers, honey, and mushrooms through our Harvest Box Subscriptions (with complete week-to-week customization). We also offer farm tours on request as well as workshops in small-scale ag.",-80.7845004,35.0014747,"Intensive farm, established on a former horse pasture, surrounded by suburban neighborhoods","Parking lot;Public toilets;Hand washing stations;",1,1,1,0,0,0,0,0,0,,"Packaging purchased items;",1,0,0,0,0,0,,Hotel/motel;,1,0,0,0,0,0,0,,"Non-Certified, but Practicing Organic;Non-GMO;Fair labor practices, living wage, fair trade, etc.;",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,"Through farm’s website;",1,0,0,0,,,,;,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,,,,,,,,,,,,,,,,,,,,,,
1130,"2022-12-12 12:06:31","Kai-Kai Farm","8006 Southwest Kanner Highway, Indiantown, FL, USA","Florida Department of Agriculture and Consumer Services and Florida Agritourism Association;",0,0,1,0,0,,,"Florida Department of Agriculture and Consumer Services and Florida Agritourism Association",,,,0,0,0,0,0,0,0,,"Kai-Kai Farm promotes just and equitable food for our local communities by conserving natural resources, providing economic prices, and improve health outcomes. We have a unique variety of hospitality sites to choose from that support several operations such as our farm market, CSA, and farm to table dinners. Kai-Kai Farm is the first to operate an established farm market and CSA program in Indiantown, offering fresh produce to its neighbors. Our direct sale approach permits high quality communication and relationships between farmer and consumer. We are very fortunate to have cultivated close relationships with some of the best local chefs and restaurants in Palm Beach and Martin County. Kai-Kai Farm picturesque landscapes capture everyone\'s vision and turns them into unforgettable memories. Our towering eucalyptus trees, flower fields, horizon views, and vegetables make for a selection of whimsical surroundings for all events and photoshoots.",-80.3621313,27.0425139,"Directions to the Kai-Kai Farm:_x000d_
From the South, take I-95 North, Exit 96 for Hobe Sound, head West on Bridge Rd. Continue past Pratt Whitney,  then turn left at Kanner Hwy (76) junction.  Go west 3.5 miles on Kanner Hwy toward Indiantown. _x000d_
_x000d_
From the North, head South on I-95, Exit 101 onto FL-76 (Kanner Hwy) and head SW toward Indiantown. Go 7.5 miles then look for Kai-Kai Farm on the left.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,"2023-01-14 11:48:21","The Storm Cellar",,"Colorado Association for Viticulture and Enology, Womens Wine Guild of Colorado;Valley Organic Growers Association, West Elks AVA, Hotchkiss Chamber of Commerce;",0,0,1,1,0,,,"Colorado Association for Viticulture and Enology, Womens Wine Guild of Colorado","Valley Organic Growers Association, West Elks AVA, Hotchkiss Chamber of Commerce",,"Women-Owned Business;",0,0,1,0,0,0,0,,"The Storm Cellar is a vineyard and winery located in Hotchkiss, Colorado, specializing in aromatic, dry white and rosé wines, crafted by the hands of two sommeliers, Jayme Henderson and Steve Steese.

We feature expansive outdoor seating at our tasting room, overlooking the West Elk mountains. From winemaker-led tastings to elaborate chef-hosted wine dinners, we embrace our roots in hospitality. Join us at our outdoor tasting room, overlooking the verdant North Fork Valley, located on the Western Slope of Colorado, home to an incredible array of organic farms and orchards, artisanal producers, and award-winning wineries within the West Elks AVA, where the mountains meet the mesas.",,,,"Parking lot;Public toilets;Picnic areas;",1,1,0,0,0,0,1,0,0,,"Shipping to homes;",0,1,0,0,0,0,,"Hotel/motel;Bed and breakfast;Campsites/campground;",1,1,1,0,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Non-GMO;No hormones;No pesticides;Fair labor practices, living wage, fair trade, etc.;",0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,,"Through farm’s website;",1,0,0,0,,,,Yes;,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,"Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;",0,0,1,1,1,1,0,0,,,,0,0,0,0,,,,,,
1138,"2023-02-02 13:42:00","Baken Creek Farm CSA","6196 Waggoners Gap Road, Landisburg, PA, USA",,0,0,0,0,0,,,,,,"Women-Owned Business;",0,0,1,0,0,0,0,,"A big part of the reason we started this farm was to provide an avenue for people to connect with their food and engage with nature. We feel very blessed to be able to steward this land, and want to share this blessing with the local community. We also realize that many people are unfamiliar with our farming practices and are interested in learning more--whether to better understand how their food is grown or to replicate these practices on their own land. We enjoy giving personalized tours and providing opportunities to visit throughout the year. We hope you can come visit sometime soon!

Check out our listing on HipCamp for tent camping at our farm, or reach out if you are interested in a scheduled farm tour.",-77.289709,40.359966,,"Picnic areas;Gift shop;",0,0,0,0,0,0,1,1,0,,"Pick-Your-Own harvesting tools;",0,0,1,0,0,0,,Campsites/campground;,0,0,1,0,0,0,0,,"Non-Certified, but Practicing Organic;No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;",0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,,MarketWagon;,0,1,0,0,MarketWagon,,,,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,,,,,,,,,,,,,,,,,,,,,,
1139,"2023-02-02 17:35:11","Honey Down Farm","2629 Countryside Lane, Richfield, WI, USA","American Dairy Goat association;Wisconsin beekeepers;4-H, FFA;",1,0,1,1,0,"American Dairy Goat association",,"Wisconsin beekeepers","4-H, FFA",,"Women-Owned Business;",0,0,1,0,0,0,0,,"We have a small dairy goat farm in Richfield, Wisconsin. In spring we offer goat yoga. This is a fun tres relieving activity. You can register for a session on our website.

We also make goat milk soap and skin care products. For sale online and various brick and mortar.",-88.27551539999999,43.2864553,"Appointment only",,0,0,0,0,0,0,0,0,0,,"Packaging purchased items;Shipping to homes;",1,1,0,0,0,0,,,0,0,0,0,0,0,0,,"No antibiotics;No hormones;No pesticides;Humane treatment of animals;Fair labor practices, living wage, fair trade, etc.;",0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,,"Through farm’s website;West Bend Farmers Market;HTTPS://honeydownfarm.com;",1,0,1,1,,"West Bend Farmers Market",HTTPS://honeydownfarm.com,Yes;,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,"Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;",0,0,1,1,1,1,0,0,,,,0,0,0,0,,,,,,
1140,"2023-02-04 14:38:22","North Meadow Farm","726 N Rd, Manchester, VT, USA",,0,0,0,0,0,,,,,,"Women-Owned Business;",0,0,1,0,0,0,0,,"See how a real Vermont farm functions. See the animals, take a tour, try some cheese, and look around the store!",-73.0451166,43.2029826,,"Parking lot;Public toilets;Hand washing stations;Picnic areas;Gift shop;",1,1,1,0,0,0,1,1,0,,"Packaging purchased items;",1,0,0,0,0,0,,Hotel/motel;,1,0,0,0,0,0,0,,"Good Agricultural Practices (GAP)-Certified;No antibiotics;No hormones;No pesticides;Pasture-raised/free-range animals;Humane treatment of animals;",0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,,,0,0,0,0,,,,Yes;,"northshire grown;",0,1,0,,"northshire grown",,"On-farm pickups/roadside stands;Dorset farmers market;",1,1,0,"Dorset farmers market","Cash;Personal Checks;Commerical Checks/Accounts;Debit card/Credit card;Apple Pay,Venmo,Google Pay;",0,0,1,1,1,1,1,0,"Apple Pay,Venmo,Google Pay",,,0,0,0,0,,,,,,
1141,"2023-02-22 23:55:53","The Forbes Family Farm","1900 W Sheep Creek Ranch Drive, Manila, Utah 84046","Red Acre Center, Utah\'s Own;",0,0,1,0,0,,,"Red Acre Center, Utah\'s Own",,,,0,0,0,0,0,0,0,,"Stay in our cozy guest house or covered wagons on a working farm located along the Sheep Creek Geological Loop in Ashley National Forest. Only minutes away from the Flaming Gorge National Recreation Area with stream fishing, hiking, and bicycling opportunities within walking distance. This is the place for star gazers, outdoor adventurers, garden enthusiasts, and anyone looking to disconnect from the hustle and bustle. Come away to experience life on a working farm.",-109.7226498,40.9880142,,"Parking lot;",1,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,"Hotel/motel;Campsites/campground;Cabin;Rent a room in a farm house/building;Glamping in a covered wagon;",1,0,1,1,1,0,1,"Glamping in a covered wagon","Non-Certified, but Practicing Organic;No antibiotics;Non-GMO;No hormones;No pesticides;Grass Fed;Pasture-raised/free-range animals;Humane treatment of animals;",0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,,"Through farm’s website;",1,0,0,0,,,,,,0,0,0,,,,"On-farm pickups/roadside stands;",1,0,0,,,,,,,,,,,,,,,,,,,,,,,
1146,"2023-06-15 13:56:37","Prosperity family farm organics","4431 Shubert Avenue, Burton, MI, USA",,0,0,0,0,0,,,,,,"Minority-Owned Business;Women-Owned Business;Disability-Owned Business;",0,1,1,0,0,1,0,,"I have a small farm with chickens Ducks tortoises a pig !you can walk my farm and relax thru out the land for a therapeutic experience. Its a beautiful unique getaway an oasis's that helped with my anxiety and depression. You can come pick fresh veggies or learn how to sustain for your family ! Volunteers are wanted community services are welcomed as well !!_x000d_
",-83.66860679999999,42.9627777,"Maple and Saginaw cross streets",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,"2023-08-12 10:06:30","Hope Farms Urban Agricultural Showcase and Training Center","10401 Scott Street, Houston, TX, USA","Slow Flowers;Tofga;",1,1,0,0,0,"Slow Flowers",Tofga,,,,"Minority-Owned Business;Women-Owned Business;Veteran-Owned Business;",0,1,1,1,0,0,0,,"We invite everyone-residents, neighbors and tourists, to join our table and share your stories to spin the threads that connect generations, weaving the fabric of family and community.

Hope Farms is free to enjoy during regular weekly Market days; annual S.P.I.C.E. Guild Garden Party; Community Pot Lucks; annual Earth Day Family Festival and Picnic; First Wednesday Markets; Open Farms Days and many other Community events.  We also have several special ticketed and donor recognition events through the year that celebrate the harvest and help us support our mission to teach, empower and inspire healthy eating for all Houstonians, including seasonal sunset cocktails and farm walks and an annual 10-course dinner prepared by the city’s finest chefs. 

We would be honored to help you throw a very special private party using our charming farm as your perfect venue for groups from 12-250.  Our location is especially convenient for your guests—just two miles from downtown.",-95.368292,29.6467189,"10 miles from Houston City Hall just South of Loop 610 at the corner of Scott and Airport, Hope Farms is easily accessed from either I-45 or Hwy 288.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
